Transaction_ID,Date,Time,Age_Group,Category,Product_Name,Price,Quantity,Payment_Method,Store_Location,Total_Amount
T02287,2026-01-03,22:45,30s,Snack,초코빈,1200,3,Credit Card,Mapo,3600
T02288,2026-01-24,20:47,20s,Fresh Food,혜자로운 도시락,5200,1,Points,Mapo,5200
T02289,2026-02-13,04:09,10s,Beverage,에너지드링크,2200,3,Mobile Pay,Sinsa,6600
T02290,2026-02-04,23:58,10s,Beverage,에너지드링크,2200,1,Mobile Pay,Hongdae,2200
T02291,2026-01-22,12:39,30s,Fresh Food,참치마요 삼각김밥,1200,1,Mobile Pay,Sinsa,1200
T02292,2026-02-11,19:06,20s,Beverage,에너지드링크,2200,2,Cash,Mapo,4400
T02293,2026-01-09,15:17,30s,Instant Food,컵누들,1800,2,Points,Gangnam,3600
T02294,2026-01-10,21:46,10s,Snack,포카칩,1700,3,Points,Sinsa,5100
T02295,2026-02-12,12:13,10s,Snack,빼빼로,1500,1,Cash,Mapo,1500
T02296,2026-02-01,00:39,50s,Alcohol,소주,2100,2,Points,Gangnam,4200
T02297,2026-01-21,05:28,60s+,Beverage,에너지드링크,2200,2,Credit Card,Gangnam,4400
T02298,2026-02-03,12:37,20s,Fresh Food,참치마요 삼각김밥,1200,2,Cash,Mapo,2400
T02299,2026-02-14,02:55,10s,Snack,포카칩,1700,3,Credit Card,Sinsa,5100
T02300,2026-02-01,00:07,10s,Beverage,바나나우유,1700,3,Mobile Pay,Hongdae,5100
T02301,2026-02-10,18:03,20s,Fresh Food,혜자로운 도시락,5200,1,Cash,Mapo,5200
T02302,2026-01-23,01:47,20s,Instant Food,컵누들,1800,3,Credit Card,Yeouido,5400
T02303,2026-01-11,13:56,60s+,Fresh Food,혜자로운 도시락,5200,2,Points,Mapo,10400
T02304,2026-02-13,04:18,20s,Instant Food,신라면 소컵,1100,2,Cash,Gangnam,2200
T02305,2026-01-26,12:17,40s,Snack,초코빈,1200,1,Cash,Sinsa,1200
T02306,2026-01-05,02:19,20s,Beverage,바나나우유,1700,1,Cash,Mapo,1700
T02307,2026-01-03,14:05,20s,Alcohol,와인,15000,3,Mobile Pay,Sinsa,45000
T02308,2026-01-13,17:29,20s,Beverage,아이스 아메리카노,2500,1,Credit Card,Gangnam,2500
T02309,2026-01-01,23:28,10s,Snack,포카칩,1700,1,Cash,Mapo,1700
T02310,2026-02-11,07:16,50s,Instant Food,컵누들,1800,3,Credit Card,Sinsa,5400
T02311,2026-01-02,03:45,30s,Fresh Food,참치마요 삼각김밥,1200,1,Mobile Pay,Hongdae,1200
T02312,2026-01-27,00:07,20s,Fresh Food,혜자로운 도시락,5200,1,Mobile Pay,Sinsa,5200
T02313,2026-01-20,00:12,20s,Snack,포카칩,1700,1,Mobile Pay,Gangnam,1700
T02314,2026-01-06,10:40,60s+,Tobacco,에쎄 프라임,4500,2,Cash,Hongdae,9000
T02315,2026-01-03,15:40,30s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Yeouido,1200
T02316,2026-01-16,15:25,50s,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Gangnam,3600
T02317,2026-01-21,21:49,50s,Tobacco,메비우스,4500,1,Cash,Mapo,4500
T02318,2026-01-10,21:09,10s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Yeouido,1200
T02319,2026-01-15,05:03,40s,Beverage,바나나우유,1700,2,Mobile Pay,Hongdae,3400
T02320,2026-02-15,01:19,30s,Instant Food,신라면 소컵,1100,1,Credit Card,Gangnam,1100
T02321,2026-01-24,00:09,50s,Alcohol,소주,2100,3,Credit Card,Hongdae,6300
T02322,2026-01-25,07:12,20s,Fresh Food,혜자로운 도시락,5200,2,Cash,Gangnam,10400
T02323,2026-01-16,19:39,40s,Snack,초코빈,1200,2,Credit Card,Hongdae,2400
T02324,2026-01-24,15:59,40s,Beverage,바나나우유,1700,3,Cash,Mapo,5100
T02325,2026-02-14,18:29,30s,Alcohol,와인,15000,2,Cash,Yeouido,30000
T02326,2026-02-02,09:39,30s,Tobacco,에쎄 프라임,4500,3,Cash,Sinsa,13500
T02327,2026-01-12,06:59,20s,Fresh Food,샌드위치,2800,1,Points,Mapo,2800
T02328,2026-01-24,11:24,30s,Fresh Food,샌드위치,2800,1,Cash,Hongdae,2800
T02329,2026-01-28,09:21,30s,Fresh Food,샌드위치,2800,1,Points,Yeouido,2800
T02330,2026-01-27,13:15,50s,Snack,포카칩,1700,2,Mobile Pay,Sinsa,3400
T02331,2026-02-08,19:19,20s,Fresh Food,샌드위치,2800,2,Cash,Hongdae,5600
T02332,2026-01-23,11:37,30s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Hongdae,3600
T02333,2026-02-02,21:54,60s+,Beverage,아이스 아메리카노,2500,3,Mobile Pay,Hongdae,7500
T02334,2026-01-29,17:23,20s,Fresh Food,참치마요 삼각김밥,1200,2,Mobile Pay,Yeouido,2400
T02335,2026-01-30,23:23,50s,Alcohol,소주,2100,2,Cash,Yeouido,4200
T02336,2026-01-30,23:00,50s,Instant Food,컵누들,1800,2,Points,Mapo,3600
T02337,2026-01-02,03:38,20s,Fresh Food,샌드위치,2800,3,Credit Card,Hongdae,8400
T02338,2026-02-04,23:43,50s,Beverage,에너지드링크,2200,3,Points,Mapo,6600
T02339,2026-01-28,00:07,20s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Sinsa,5400
T02340,2026-02-06,02:32,30s,Snack,초코빈,1200,2,Mobile Pay,Mapo,2400
T02341,2026-01-21,19:27,30s,Tobacco,메비우스,4500,1,Credit Card,Hongdae,4500
T02342,2026-01-01,05:45,20s,Beverage,에너지드링크,2200,2,Cash,Mapo,4400
T02343,2026-02-04,09:20,20s,Instant Food,컵누들,1800,2,Credit Card,Hongdae,3600
T02344,2026-01-12,21:34,20s,Alcohol,소주,2100,2,Cash,Hongdae,4200
T02345,2026-02-11,05:12,20s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Hongdae,1100
T02346,2026-01-27,10:00,30s,Beverage,아이스 아메리카노,2500,2,Cash,Sinsa,5000
T02347,2026-01-24,17:29,20s,Instant Food,컵누들,1800,3,Credit Card,Mapo,5400
T02348,2026-02-09,07:20,10s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Sinsa,3600
T02349,2026-01-16,00:35,10s,Fresh Food,샌드위치,2800,3,Mobile Pay,Hongdae,8400
T02350,2026-01-11,17:21,30s,Fresh Food,샌드위치,2800,3,Cash,Yeouido,8400
T02351,2026-02-02,10:15,30s,Instant Food,신라면 소컵,1100,3,Mobile Pay,Mapo,3300
T02352,2026-02-13,18:18,20s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Mapo,3600
T02353,2026-01-27,15:46,40s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Hongdae,2800
T02354,2026-01-07,00:40,20s,Snack,빼빼로,1500,2,Credit Card,Yeouido,3000
T02355,2026-01-20,06:37,40s,Fresh Food,참치마요 삼각김밥,1200,1,Points,Sinsa,1200
T02356,2026-02-01,09:44,40s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Sinsa,9000
T02357,2026-01-08,06:12,20s,Alcohol,와인,15000,1,Points,Mapo,15000
T02358,2026-01-04,11:07,50s,Alcohol,소주,2100,3,Points,Sinsa,6300
T02359,2026-02-08,19:07,20s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Yeouido,3600
T02360,2026-01-10,11:35,20s,Instant Food,불닭볶음면 큰컵,1800,2,Cash,Mapo,3600
T02361,2026-01-30,16:42,40s,Beverage,바나나우유,1700,1,Mobile Pay,Gangnam,1700
T02362,2026-02-09,02:16,40s,Tobacco,메비우스,4500,1,Points,Gangnam,4500
T02363,2026-01-17,23:33,30s,Beverage,아이스 아메리카노,2500,3,Cash,Yeouido,7500
T02364,2026-01-23,06:21,20s,Instant Food,컵누들,1800,2,Points,Gangnam,3600
T02365,2026-01-14,23:30,20s,Alcohol,와인,15000,3,Credit Card,Mapo,45000
T02366,2026-02-06,22:51,50s,Alcohol,캔맥주 500ml,2800,3,Points,Sinsa,8400
T02367,2026-02-06,03:56,30s,Instant Food,불닭볶음면 큰컵,1800,1,Mobile Pay,Mapo,1800
T02368,2026-01-05,15:01,40s,Tobacco,에쎄 프라임,4500,2,Cash,Hongdae,9000
T02369,2026-01-04,09:25,20s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Sinsa,3600
T02370,2026-01-21,05:04,30s,Snack,초코빈,1200,1,Credit Card,Mapo,1200
T02371,2026-01-02,18:01,20s,Tobacco,메비우스,4500,2,Points,Gangnam,9000
T02372,2026-01-13,06:17,10s,Beverage,아이스 아메리카노,2500,1,Cash,Yeouido,2500
T02373,2026-02-12,22:31,40s,Beverage,에너지드링크,2200,3,Cash,Mapo,6600
T02374,2026-01-27,16:23,40s,Alcohol,소주,2100,3,Cash,Gangnam,6300
T02375,2026-02-08,23:24,30s,Alcohol,소주,2100,3,Points,Hongdae,6300
T02376,2026-02-11,18:30,30s,Tobacco,메비우스,4500,3,Mobile Pay,Mapo,13500
T02377,2026-02-04,15:56,40s,Alcohol,와인,15000,2,Cash,Gangnam,30000
T02378,2026-01-04,18:50,30s,Instant Food,컵누들,1800,2,Credit Card,Yeouido,3600
T02379,2026-02-02,11:19,20s,Tobacco,메비우스,4500,2,Credit Card,Hongdae,9000
T02380,2026-01-31,22:14,10s,Instant Food,신라면 소컵,1100,3,Points,Sinsa,3300
T02381,2026-01-09,21:28,30s,Beverage,바나나우유,1700,1,Mobile Pay,Hongdae,1700
T02382,2026-01-23,02:10,10s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Sinsa,1200
T02383,2026-01-22,09:12,20s,Tobacco,에쎄 프라임,4500,3,Credit Card,Mapo,13500
T02384,2026-02-02,21:01,30s,Alcohol,소주,2100,2,Cash,Sinsa,4200
T02385,2026-02-03,11:39,10s,Instant Food,불닭볶음면 큰컵,1800,3,Points,Mapo,5400
T02386,2026-01-19,10:51,20s,Snack,초코빈,1200,1,Mobile Pay,Mapo,1200
T02387,2026-02-12,02:12,20s,Beverage,에너지드링크,2200,1,Mobile Pay,Yeouido,2200
T02388,2026-01-17,14:41,10s,Instant Food,신라면 소컵,1100,3,Credit Card,Sinsa,3300
T02389,2026-01-05,09:03,50s,Alcohol,와인,15000,3,Cash,Yeouido,45000
T02390,2026-02-02,07:29,50s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T02391,2026-01-13,15:01,20s,Snack,포카칩,1700,2,Cash,Gangnam,3400
T02392,2026-01-01,13:37,30s,Fresh Food,샌드위치,2800,3,Mobile Pay,Yeouido,8400
T02393,2026-01-16,03:22,50s,Tobacco,에쎄 프라임,4500,1,Cash,Yeouido,4500
T02394,2026-01-01,00:40,40s,Beverage,에너지드링크,2200,2,Points,Mapo,4400
T02395,2026-02-09,04:27,20s,Beverage,바나나우유,1700,3,Cash,Gangnam,5100
T02396,2026-01-22,15:06,10s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Mapo,2400
T02397,2026-01-02,12:39,30s,Snack,빼빼로,1500,1,Cash,Mapo,1500
T02398,2026-02-05,15:13,30s,Fresh Food,혜자로운 도시락,5200,1,Mobile Pay,Mapo,5200
T02399,2026-01-27,22:19,60s+,Snack,포카칩,1700,2,Credit Card,Hongdae,3400
T02400,2026-01-21,12:31,40s,Fresh Food,혜자로운 도시락,5200,1,Points,Gangnam,5200
T02401,2026-01-11,10:17,40s,Fresh Food,샌드위치,2800,1,Points,Hongdae,2800
T02402,2026-01-15,11:59,20s,Tobacco,메비우스,4500,3,Points,Gangnam,13500
T02403,2026-02-08,09:21,40s,Instant Food,컵누들,1800,3,Mobile Pay,Gangnam,5400
T02404,2026-01-18,08:08,30s,Instant Food,컵누들,1800,1,Cash,Mapo,1800
T02405,2026-01-18,08:35,50s,Alcohol,소주,2100,3,Mobile Pay,Yeouido,6300
T02406,2026-01-20,22:57,60s+,Tobacco,에쎄 프라임,4500,2,Cash,Yeouido,9000
T02407,2026-02-02,15:40,30s,Beverage,바나나우유,1700,3,Credit Card,Sinsa,5100
T02408,2026-01-29,13:04,20s,Fresh Food,혜자로운 도시락,5200,1,Cash,Yeouido,5200
T02409,2026-02-07,20:52,40s,Alcohol,소주,2100,3,Mobile Pay,Sinsa,6300
T02410,2026-01-04,10:02,50s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Gangnam,5600
T02411,2026-02-02,02:27,60s+,Beverage,아이스 아메리카노,2500,2,Mobile Pay,Hongdae,5000
T02412,2026-02-07,21:20,40s,Beverage,에너지드링크,2200,1,Credit Card,Yeouido,2200
T02413,2026-02-10,18:25,20s,Instant Food,컵누들,1800,2,Mobile Pay,Sinsa,3600
T02414,2026-01-21,01:56,50s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Sinsa,9000
T02415,2026-01-22,20:11,20s,Beverage,에너지드링크,2200,1,Cash,Hongdae,2200
T02416,2026-01-24,00:46,10s,Snack,빼빼로,1500,3,Cash,Sinsa,4500
T02417,2026-01-03,06:25,40s,Alcohol,캔맥주 500ml,2800,1,Points,Yeouido,2800
T02418,2026-02-10,06:40,20s,Alcohol,와인,15000,3,Cash,Sinsa,45000
T02419,2026-01-30,22:49,10s,Fresh Food,샌드위치,2800,3,Mobile Pay,Gangnam,8400
T02420,2026-01-22,09:41,60s+,Fresh Food,샌드위치,2800,2,Mobile Pay,Yeouido,5600
T02421,2026-01-27,21:05,20s,Fresh Food,샌드위치,2800,1,Cash,Mapo,2800
T02422,2026-01-28,21:15,30s,Alcohol,캔맥주 500ml,2800,2,Points,Mapo,5600
T02423,2026-02-11,03:04,10s,Fresh Food,샌드위치,2800,2,Points,Sinsa,5600
T02424,2026-01-01,13:24,20s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Yeouido,3600
T02425,2026-01-06,09:44,50s,Alcohol,와인,15000,3,Mobile Pay,Sinsa,45000
T02426,2026-02-08,00:58,40s,Alcohol,와인,15000,3,Cash,Sinsa,45000
T02427,2026-01-20,15:56,20s,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Hongdae,3600
T02428,2026-01-07,01:44,20s,Alcohol,소주,2100,3,Cash,Sinsa,6300
T02429,2026-01-13,04:34,30s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Yeouido,2400
T02430,2026-01-23,09:52,40s,Instant Food,신라면 소컵,1100,3,Cash,Sinsa,3300
T02431,2026-02-13,05:59,10s,Snack,빼빼로,1500,1,Cash,Yeouido,1500
T02432,2026-02-09,22:43,20s,Tobacco,에쎄 프라임,4500,1,Credit Card,Hongdae,4500
T02433,2026-01-16,03:36,30s,Fresh Food,샌드위치,2800,3,Credit Card,Yeouido,8400
T02434,2026-01-17,14:18,40s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Sinsa,1200
T02435,2026-01-03,14:31,20s,Snack,빼빼로,1500,3,Cash,Sinsa,4500
T02436,2026-01-14,12:46,60s+,Snack,초코빈,1200,3,Mobile Pay,Sinsa,3600
T02437,2026-02-09,19:36,60s+,Beverage,아이스 아메리카노,2500,1,Mobile Pay,Yeouido,2500
T02438,2026-01-07,19:07,20s,Beverage,바나나우유,1700,1,Cash,Yeouido,1700
T02439,2026-01-27,08:20,40s,Tobacco,메비우스,4500,1,Points,Sinsa,4500
T02440,2026-02-07,00:31,40s,Beverage,에너지드링크,2200,2,Points,Hongdae,4400
T02441,2026-01-04,17:24,30s,Beverage,아이스 아메리카노,2500,1,Points,Yeouido,2500
T02442,2026-02-15,21:53,20s,Instant Food,컵누들,1800,2,Cash,Gangnam,3600
T02443,2026-01-15,20:43,40s,Beverage,아이스 아메리카노,2500,2,Points,Yeouido,5000
T02444,2026-01-28,19:00,20s,Alcohol,캔맥주 500ml,2800,3,Mobile Pay,Mapo,8400
T02445,2026-01-05,18:07,30s,Snack,빼빼로,1500,2,Mobile Pay,Gangnam,3000
T02446,2026-01-08,02:29,60s+,Fresh Food,샌드위치,2800,3,Cash,Hongdae,8400
T02447,2026-01-28,07:08,20s,Snack,초코빈,1200,1,Cash,Yeouido,1200
T02448,2026-01-25,03:15,20s,Tobacco,에쎄 프라임,4500,1,Mobile Pay,Yeouido,4500
T02449,2026-02-11,22:58,10s,Beverage,에너지드링크,2200,3,Points,Sinsa,6600
T02450,2026-02-04,18:49,50s,Fresh Food,샌드위치,2800,1,Cash,Mapo,2800
T02451,2026-02-08,14:40,50s,Alcohol,와인,15000,3,Points,Sinsa,45000
T02452,2026-01-06,04:24,50s,Tobacco,메비우스,4500,2,Credit Card,Hongdae,9000
T02453,2026-01-05,05:53,20s,Alcohol,캔맥주 500ml,2800,3,Points,Sinsa,8400
T02454,2026-01-26,14:09,20s,Snack,초코빈,1200,1,Points,Gangnam,1200
T02455,2026-02-10,16:34,20s,Alcohol,소주,2100,2,Points,Mapo,4200
T02456,2026-02-09,21:26,50s,Beverage,에너지드링크,2200,2,Credit Card,Mapo,4400
T02457,2026-01-05,15:56,30s,Beverage,바나나우유,1700,2,Credit Card,Gangnam,3400
T02458,2026-01-13,11:38,20s,Beverage,에너지드링크,2200,2,Points,Gangnam,4400
T02459,2026-01-31,00:26,60s+,Snack,빼빼로,1500,3,Points,Sinsa,4500
T02460,2026-01-10,03:48,30s,Instant Food,컵누들,1800,3,Mobile Pay,Yeouido,5400
T02461,2026-01-11,13:47,30s,Instant Food,신라면 소컵,1100,2,Points,Hongdae,2200
T02462,2026-01-26,05:58,20s,Tobacco,에쎄 프라임,4500,1,Credit Card,Yeouido,4500
T02463,2026-01-21,03:22,40s,Beverage,아이스 아메리카노,2500,3,Cash,Yeouido,7500
T02464,2026-02-14,00:26,30s,Instant Food,불닭볶음면 큰컵,1800,2,Cash,Sinsa,3600
T02465,2026-02-07,21:51,10s,Beverage,아이스 아메리카노,2500,2,Points,Mapo,5000
T02466,2026-01-21,12:45,50s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Yeouido,3600
T02467,2026-01-30,14:43,40s,Snack,빼빼로,1500,2,Mobile Pay,Gangnam,3000
T02468,2026-01-08,09:48,20s,Alcohol,소주,2100,1,Cash,Gangnam,2100
T02469,2026-01-18,17:46,20s,Tobacco,에쎄 프라임,4500,1,Credit Card,Yeouido,4500
T02470,2026-02-11,19:54,20s,Tobacco,메비우스,4500,1,Cash,Hongdae,4500
T02471,2026-01-28,23:00,20s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Yeouido,10400
T02472,2026-02-07,01:08,20s,Instant Food,신라면 소컵,1100,3,Credit Card,Gangnam,3300
T02473,2026-01-15,17:09,40s,Tobacco,메비우스,4500,2,Points,Hongdae,9000
T02474,2026-01-13,07:17,20s,Beverage,에너지드링크,2200,3,Cash,Mapo,6600
T02475,2026-02-03,14:41,30s,Instant Food,신라면 소컵,1100,3,Points,Sinsa,3300
T02476,2026-02-14,20:39,20s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Hongdae,1200
T02477,2026-02-15,07:12,30s,Fresh Food,혜자로운 도시락,5200,1,Cash,Hongdae,5200
T02478,2026-01-17,00:33,20s,Tobacco,메비우스,4500,3,Points,Gangnam,13500
T02479,2026-01-31,14:57,30s,Alcohol,와인,15000,3,Mobile Pay,Mapo,45000
T02480,2026-01-16,00:49,30s,Beverage,아이스 아메리카노,2500,2,Mobile Pay,Gangnam,5000
T02481,2026-01-10,05:38,10s,Beverage,아이스 아메리카노,2500,3,Cash,Sinsa,7500
T02482,2026-01-21,07:32,40s,Tobacco,메비우스,4500,1,Points,Hongdae,4500
T02483,2026-01-09,12:37,20s,Tobacco,에쎄 프라임,4500,1,Credit Card,Hongdae,4500
T02484,2026-01-17,01:23,30s,Tobacco,에쎄 프라임,4500,2,Points,Mapo,9000
T02485,2026-01-02,09:40,50s,Instant Food,불닭볶음면 큰컵,1800,2,Cash,Hongdae,3600
T02486,2026-02-01,06:40,20s,Snack,빼빼로,1500,3,Mobile Pay,Sinsa,4500
T02487,2026-02-15,09:41,20s,Fresh Food,샌드위치,2800,1,Credit Card,Hongdae,2800
T02488,2026-02-03,23:49,30s,Beverage,아이스 아메리카노,2500,2,Points,Sinsa,5000
T02489,2026-02-11,18:01,20s,Instant Food,불닭볶음면 큰컵,1800,3,Mobile Pay,Hongdae,5400
T02490,2026-01-09,14:40,30s,Alcohol,소주,2100,2,Mobile Pay,Sinsa,4200
T02491,2026-01-12,23:16,20s,Fresh Food,혜자로운 도시락,5200,1,Cash,Yeouido,5200
T02492,2026-02-13,11:50,30s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Hongdae,3600
T02493,2026-01-02,14:52,40s,Alcohol,캔맥주 500ml,2800,3,Points,Sinsa,8400
T02494,2026-01-09,12:47,20s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Mapo,5400
T02495,2026-02-12,00:54,60s+,Tobacco,메비우스,4500,2,Mobile Pay,Sinsa,9000
T02496,2026-01-31,05:47,20s,Beverage,에너지드링크,2200,2,Mobile Pay,Mapo,4400
T02497,2026-01-16,06:38,20s,Alcohol,와인,15000,1,Credit Card,Gangnam,15000
T02498,2026-01-26,16:01,20s,Fresh Food,샌드위치,2800,3,Points,Hongdae,8400
T02499,2026-01-03,01:57,30s,Instant Food,컵누들,1800,1,Points,Hongdae,1800
T02500,2026-01-22,11:21,40s,Tobacco,에쎄 프라임,4500,3,Points,Yeouido,13500
T02501,2026-02-14,22:32,30s,Tobacco,에쎄 프라임,4500,1,Points,Sinsa,4500
T02502,2026-01-20,04:42,30s,Fresh Food,샌드위치,2800,3,Cash,Sinsa,8400
T02503,2026-01-22,20:46,40s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Yeouido,3600
T02504,2026-01-19,03:21,20s,Alcohol,와인,15000,2,Mobile Pay,Yeouido,30000
T02505,2026-02-12,18:49,20s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Gangnam,15600
T02506,2026-01-20,00:51,40s,Alcohol,소주,2100,3,Credit Card,Mapo,6300
T02507,2026-02-11,11:44,60s+,Alcohol,와인,15000,3,Points,Mapo,45000
T02508,2026-02-07,05:09,50s,Fresh Food,샌드위치,2800,2,Mobile Pay,Mapo,5600
T02509,2026-02-08,08:36,30s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Yeouido,3600
T02510,2026-01-22,09:51,30s,Alcohol,와인,15000,1,Credit Card,Yeouido,15000
T02511,2026-01-01,07:50,40s,Tobacco,에쎄 프라임,4500,3,Points,Sinsa,13500
T02512,2026-02-09,03:53,20s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Hongdae,1800
T02513,2026-02-15,19:35,30s,Snack,포카칩,1700,3,Mobile Pay,Gangnam,5100
T02514,2026-01-24,15:07,20s,Beverage,바나나우유,1700,1,Mobile Pay,Yeouido,1700
T02515,2026-01-13,22:48,30s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T02516,2026-01-16,08:31,20s,Instant Food,컵누들,1800,3,Mobile Pay,Mapo,5400
T02517,2026-02-05,03:43,30s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Yeouido,3600
T02518,2026-01-02,11:40,50s,Beverage,바나나우유,1700,1,Mobile Pay,Mapo,1700
T02519,2026-01-22,14:09,10s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Hongdae,5400
T02520,2026-01-13,16:47,30s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Hongdae,1800
T02521,2026-01-30,23:04,20s,Snack,포카칩,1700,2,Cash,Sinsa,3400
T02522,2026-01-17,07:12,10s,Fresh Food,혜자로운 도시락,5200,2,Cash,Sinsa,10400
T02523,2026-01-06,19:24,30s,Beverage,에너지드링크,2200,3,Credit Card,Hongdae,6600
T02524,2026-01-12,06:22,30s,Alcohol,와인,15000,1,Mobile Pay,Gangnam,15000
T02525,2026-01-22,16:33,30s,Alcohol,와인,15000,2,Points,Mapo,30000
T02526,2026-01-04,22:11,10s,Snack,빼빼로,1500,3,Mobile Pay,Sinsa,4500
T02527,2026-01-21,07:31,10s,Snack,빼빼로,1500,3,Points,Hongdae,4500
T02528,2026-01-18,12:22,50s,Alcohol,소주,2100,1,Cash,Hongdae,2100
T02529,2026-02-10,07:50,30s,Beverage,아이스 아메리카노,2500,3,Credit Card,Mapo,7500
T02530,2026-01-24,15:13,20s,Instant Food,컵누들,1800,3,Cash,Sinsa,5400
T02531,2026-02-06,12:46,20s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Yeouido,5400
T02532,2026-01-13,11:09,20s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Sinsa,1800
T02533,2026-01-05,06:19,20s,Beverage,아이스 아메리카노,2500,1,Cash,Hongdae,2500
T02534,2026-01-26,14:00,10s,Fresh Food,샌드위치,2800,1,Credit Card,Hongdae,2800
T02535,2026-01-26,04:06,20s,Alcohol,캔맥주 500ml,2800,3,Points,Mapo,8400
T02536,2026-01-13,07:09,10s,Instant Food,컵누들,1800,1,Mobile Pay,Sinsa,1800
T02537,2026-01-08,00:12,50s,Fresh Food,혜자로운 도시락,5200,1,Cash,Sinsa,5200
T02538,2026-01-06,10:35,30s,Beverage,바나나우유,1700,3,Credit Card,Yeouido,5100
T02539,2026-01-31,14:02,20s,Instant Food,불닭볶음면 큰컵,1800,1,Points,Hongdae,1800
T02540,2026-02-03,03:05,40s,Tobacco,메비우스,4500,2,Credit Card,Sinsa,9000
T02541,2026-01-03,20:40,10s,Beverage,에너지드링크,2200,3,Mobile Pay,Gangnam,6600
T02542,2026-02-02,00:24,20s,Beverage,바나나우유,1700,1,Cash,Sinsa,1700
T02543,2026-01-10,05:39,20s,Beverage,에너지드링크,2200,3,Points,Hongdae,6600
T02544,2026-01-20,10:27,10s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Yeouido,1200
T02545,2026-01-17,01:22,10s,Beverage,아이스 아메리카노,2500,3,Mobile Pay,Sinsa,7500
T02546,2026-01-12,17:47,30s,Beverage,에너지드링크,2200,3,Cash,Sinsa,6600
T02547,2026-01-15,21:00,40s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Gangnam,2400
T02548,2026-01-11,22:14,20s,Instant Food,불닭볶음면 큰컵,1800,3,Mobile Pay,Sinsa,5400
T02549,2026-01-15,05:09,30s,Snack,빼빼로,1500,1,Mobile Pay,Yeouido,1500
T02550,2026-01-01,22:36,20s,Alcohol,소주,2100,1,Mobile Pay,Yeouido,2100
T02551,2026-01-03,20:12,60s+,Alcohol,소주,2100,1,Mobile Pay,Gangnam,2100
T02552,2026-02-07,08:08,20s,Tobacco,메비우스,4500,3,Credit Card,Gangnam,13500
T02553,2026-02-11,15:10,50s,Instant Food,신라면 소컵,1100,1,Credit Card,Yeouido,1100
T02554,2026-01-04,07:29,10s,Fresh Food,혜자로운 도시락,5200,1,Cash,Gangnam,5200
T02555,2026-01-03,12:07,30s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Yeouido,2800
T02556,2026-01-06,12:16,20s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Sinsa,3600
T02557,2026-01-30,08:46,20s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T02558,2026-02-03,23:48,10s,Fresh Food,샌드위치,2800,3,Cash,Yeouido,8400
T02559,2026-02-07,13:57,10s,Fresh Food,혜자로운 도시락,5200,3,Points,Gangnam,15600
T02560,2026-01-20,04:13,30s,Fresh Food,샌드위치,2800,3,Credit Card,Hongdae,8400
T02561,2026-01-08,18:17,40s,Fresh Food,샌드위치,2800,2,Cash,Hongdae,5600
T02562,2026-01-14,18:02,20s,Alcohol,캔맥주 500ml,2800,2,Cash,Sinsa,5600
T02563,2026-01-30,22:30,10s,Snack,포카칩,1700,2,Credit Card,Gangnam,3400
